FoodCode	Main.food.description	ModCode	Old.Main.food.description	FoodID
11433500	Yogurt_fruit_variety_nonfat_milk_sweetened_with_low_calorie_sweetener	0	Yogurt, fruit variety, nonfat milk, sweetened with low-calorie sweetener	11433500.0
11459990	Yogurt_frozen_NS_as_to_flavor_NS_as_to_type_of_milk	0	Yogurt, frozen, NS as to flavor, NS as to type of milk	11459990.0
11460170	Yogurt_frozen_flavors_other_than_chocolate_lowfat_milk	0	Yogurt, frozen, flavors other than chocolate, lowfat milk	11460170.0
11511000	Milk_chocolate_NFS	0	Milk, chocolate, NFS	11511000.0
11511200	Milk_chocolate_reduced_fat_milk_based_2_formerly_lowfat_	0	Milk, chocolate, reduced fat milk-based, 2% (formerly lowfat)	11511200.0
11513000	Cocoa_and_sugar_mixture_milk_added_NS_as_to_type_of_milk	0	Cocoa and sugar mixture, milk added, NS as to type of milk	11513000.0
11513100	Cocoa_and_sugar_mixture_whole_milk_added	0	Cocoa and sugar mixture, whole milk added	11513100.0
11513150	Cocoa_and_sugar_mixture_reduced_fat_milk_added	0	Cocoa and sugar mixture, reduced fat milk added	11513150.0
11514100	Cocoa_sugar_and_dry_milk_mixture_water_added	0	Cocoa, sugar, and dry milk mixture, water added	11514100.0
11514300	Cocoa_with_nonfat_dry_milk_and_low_calorie_sweetener_mixture_water_added	0	Cocoa with nonfat dry milk and low calorie sweetener, mixture, water added	11514300.0
11541400	Milk_shake_with_malt	0	Milk shake with malt	11541400.0
11541500	Milk_shake_made_with_skim_milk_chocolate	0	Milk shake, made with skim milk, chocolate	11541500.0
11553000	Fruit_smoothie_drink_made_with_fruit_or_fruit_juice_and_dairy_products	0	Fruit smoothie drink, made with fruit or fruit juice and dairy products	11553000.0
11553100	Fruit_smoothie_drink_NFS	0	Fruit smoothie drink, NFS	11553100.0
12100100	Cream_NS_as_to_light_heavy_or_half_and_half	0	Cream, NS as to light, heavy, or half and half	12100100.0
12110100	Cream_light_fluid	0	Cream, light, fluid	12110100.0
12110300	Cream_light_whipped_unsweetened	0	Cream, light, whipped, unsweetened	12110300.0
12120100	Cream_half_and_half	0	Cream, half and half	12120100.0
12120105	Cream_half_and_half_low_fat	0	Cream, half and half, low fat	12120105.0
12120110	Cream_half_and_half_fat_free	0	Cream, half and half, fat free	12120110.0
12130100	Cream_heavy_fluid	0	Cream, heavy, fluid	12130100.0
12130200	Cream_heavy_whipped_unsweetened	0	Cream, heavy, whipped, unsweetened	12130200.0
12140000	Cream_heavy_whipped_sweetened	0	Cream, heavy, whipped, sweetened	12140000.0
12140100	Cream_whipped_pressurized_container	0	Cream, whipped, pressurized container	12140100.0
12140105	Cream_whipped_pressurized_container_light	0	Cream, whipped, pressurized container, light	12140105.0
12210200	Cream_substitute_liquid	0	Cream substitute, liquid	12210200.0
12210210	Cream_substitute_flavored_liquid	0	Cream substitute, flavored, liquid	12210210.0
12210250	Cream_substitute_light_liquid	0	Cream substitute, light, liquid	12210250.0
12210255	Cream_substitute_light_flavored_liquid	0	Cream substitute, light, flavored, liquid	12210255.0
12210270	Cream_substitute_fat_free_flavored_liquid	0	Cream substitute, fat free, flavored, liquid	12210270.0
12210430	Cream_substitute_fat_free_powder	0	Cream substitute, fat free, powder	12210430.0
12310100	Sour_cream	0	Sour cream	12310100.0
12310300	Sour_cream_reduced_fat	0	Sour cream, reduced fat	12310300.0
12310350	Sour_cream_light	0	Sour cream, light	12310350.0
12310370	Sour_cream_fat_free	0	Sour cream, fat free	12310370.0
12350000	Dip_sour_cream_base	0	Dip, sour cream base	12350000.0
12350100	Spinach_dip	0	Spinach dip	12350100.0
12350110	Spinach_and_artichoke_dip	0	Spinach and artichoke dip	12350110.0
13110100	Ice_cream_regular_flavors_other_than_chocolate	0	Ice cream, regular, flavors other than chocolate	13110100.0
13110110	Ice_cream_regular_chocolate	0	Ice cream, regular, chocolate	13110110.0
13110120	Ice_cream_rich_flavors_other_than_chocolate	0	Ice cream, rich, flavors other than chocolate	13110120.0
13110130	Ice_cream_rich_chocolate	0	Ice cream, rich, chocolate	13110130.0
13110200	Ice_cream_soft_serve_flavors_other_than_chocolate	0	Ice cream, soft serve, flavors other than chocolate	13110200.0
13120790	Ice_cream_sundae_cone	0	Ice cream sundae cone	13120790.0
13130300	Light_ice_cream_flavors_other_than_chocolate_formerly_ice_milk_	0	Light ice cream, flavors other than chocolate (formerly ice milk)	13130300.0
13130700	Light_ice_cream_soft_serve_blended_with_candy_or_cookies	0	Light ice cream, soft serve, blended with candy or cookies	13130700.0
13200110	Pudding_NFS	0	Pudding, NFS	13200110.0
13210220	Pudding_chocolate_NS_as_to_from_dry_mix_or_ready_to_eat	0	Pudding, chocolate, NS as to from dry mix or ready-to-eat	13210220.0
13210280	Pudding_flavors_other_than_chocolate_NS_as_to_from_dry_mix_or_ready_to_eat	0	Pudding, flavors other than chocolate, NS as to from dry mix or ready-to-eat	13210280.0
13210300	Custard	0	Custard	13210300.0
13210520	Pudding_tapioca_made_from_dry_mix_made_with_milk	0	Pudding, tapioca, made from dry mix, made with milk	13210520.0
13220110	Pudding_flavors_other_than_chocolate_prepared_from_dry_mix_milk_added	0	Pudding, flavors other than chocolate, prepared from dry mix, milk added	13220110.0
13252600	Tiramisu	0	Tiramisu	13252600.0
14010000	Cheese_NFS	0	Cheese, NFS	14010000.0
14101010	Cheese_Blue_or_Roquefort	0	Cheese, Blue or Roquefort	14101010.0
14103020	Cheese_Brie	0	Cheese, Brie	14103020.0
14104100	Cheese_Cheddar	0	Cheese, Cheddar	14104100.0
14104200	Cheese_Colby	0	Cheese, Colby	14104200.0
14104250	Cheese_Colby_Jack	0	Cheese, Colby Jack	14104250.0
14104400	Cheese_Feta	0	Cheese, Feta	14104400.0
14104700	Cheese_goat	0	Cheese, goat	14104700.0
14105010	Cheese_Gouda_or_Edam	0	Cheese, Gouda or Edam	14105010.0
14105200	Cheese_Gruyere	0	Cheese, Gruyere	14105200.0
14106200	Cheese_Monterey	0	Cheese, Monterey	14106200.0
14107010	Cheese_Mozzarella_NFS	0	Cheese, Mozzarella, NFS	14107010.0
14107020	Cheese_Mozzarella_whole_milk	0	Cheese, Mozzarella, whole milk	14107020.0
14107030	Cheese_Mozzarella_part_skim	0	Cheese, Mozzarella, part skim	14107030.0
14108010	Cheese_Parmesan_dry_grated	0	Cheese, Parmesan, dry grated	14108010.0
14108020	Cheese_Parmesan_hard	0	Cheese, Parmesan, hard	14108020.0
14108400	Cheese_Provolone	0	Cheese, Provolone	14108400.0
14109010	Cheese_Swiss	0	Cheese, Swiss	14109010.0
14109030	Cheese_Swiss_reduced_fat	0	Cheese, Swiss, reduced fat	14109030.0
14110010	Cheese_Cheddar_reduced_sodium	0	Cheese, Cheddar, reduced sodium	14110010.0
14133000	Queso_Fresco	0	Queso Fresco	14133000.0
14201010	Cheese_cottage_creamed_large_or_small_curd	0	Cheese, cottage, creamed, large or small curd	14201010.0
14201500	Cheese_Ricotta	0	Cheese, Ricotta	14201500.0
14203020	Cheese_cottage_salted_dry_curd	0	Cheese, cottage, salted, dry curd	14203020.0
14204010	Cheese_cottage_lowfat_1_2_fat_	0	Cheese, cottage, lowfat (1-2% fat)	14204010.0
14301010	Cheese_cream	0	Cheese, cream	14301010.0
14303010	Cheese_cream_light_or_lite_formerly_called_Cream_Cheese_Lowfat_	0	Cheese, cream, light or lite (formerly called Cream Cheese Lowfat)	14303010.0
14410110	Cheese_American	0	Cheese, American	14410110.0
14410120	Cheese_American_reduced_fat	0	Cheese, American, reduced fat	14410120.0
14410380	Cheese_processed_cream_cheese_product_nonfat_or_fat_free	0	Cheese, processed cream cheese product, nonfat or fat free	14410380.0
14410600	Cheese_processed_with_vegetables	0	Cheese, processed, with vegetables	14410600.0
14420100	Cheese_spread_American_or_Cheddar_cheese_base	0	Cheese spread, American or Cheddar cheese base	14420100.0
14420200	Cheese_spread_cream_cheese_regular	0	Cheese spread, cream cheese, regular	14420200.0
14630100	Cheese_fondue	0	Cheese fondue	14630100.0
14640100	Cheese_sandwich_grilled	0	Cheese sandwich, grilled	14640100.0
14650100	Cheese_sauce	0	Cheese sauce	14650100.0
14660200	Cheese_nuggets_or_pieces_breaded_baked_or_fried	0	Cheese, nuggets or pieces, breaded, baked, or fried	14660200.0
21000100	Beef_NS_as_to_cut_cooked_NS_as_to_fat_eaten	0	Beef, NS as to cut, cooked, NS as to fat eaten	21000100.0
21000110	Beef_NS_as_to_cut_cooked_lean_and_fat_eaten	0	Beef, NS as to cut, cooked, lean and fat eaten	21000110.0
21000120	Beef_NS_as_to_cut_cooked_lean_only_eaten	0	Beef, NS as to cut, cooked, lean only eaten	21000120.0
21001020	Steak_NS_as_to_type_of_meat_cooked_lean_only_eaten	0	Steak, NS as to type of meat, cooked, lean only eaten	21001020.0
21101010	Beef_steak_NS_as_to_cooking_method_lean_and_fat_eaten	0	Beef steak, NS as to cooking method, lean and fat eaten	21101010.0
21101020	Beef_steak_NS_as_to_cooking_method_lean_only_eaten	0	Beef steak, NS as to cooking method, lean only eaten	21101020.0
21101130	Beef_steak_broiled_or_baked_lean_only_eaten	0	Beef steak, broiled or baked, lean only eaten	21101130.0
21102130	Beef_steak_fried_lean_only_eaten	0	Beef steak, fried, lean only eaten	21102130.0
21104110	Beef_steak_battered_fried_NS_as_to_fat_eaten	0	Beef steak, battered, fried, NS as to fat eaten	21104110.0
21304210	Beef_shortribs_barbecued_with_sauce_lean_and_fat_eaten	0	Beef, shortribs, barbecued, with sauce, lean and fat eaten	21304210.0
21401110	Beef_roast_roasted_lean_and_fat_eaten	0	Beef, roast, roasted, lean and fat eaten	21401110.0
21407000	Beef_pot_roast_braised_or_boiled_NS_as_to_fat_eaten	0	Beef, pot roast, braised or boiled, NS as to fat eaten	21407000.0
21407110	Beef_pot_roast_braised_or_boiled_lean_and_fat_eaten	0	Beef, pot roast, braised or boiled, lean and fat eaten	21407110.0
21407120	Beef_pot_roast_braised_or_boiled_lean_only_eaten	0	Beef, pot roast, braised or boiled, lean only eaten	21407120.0
21410000	Beef_stew_meat_cooked_NS_as_to_fat_eaten	0	Beef, stew meat, cooked, NS as to fat eaten	21410000.0
21416000	Corned_beef_cooked_NS_as_to_fat_eaten	0	Corned beef, cooked, NS as to fat eaten	21416000.0
21417110	Beef_brisket_cooked_lean_and_fat_eaten	0	Beef brisket, cooked, lean and fat eaten	21417110.0
21500100	Ground_beef_or_patty_cooked_NS_as_to_percent_lean_formerly_NS_as_to_regular_lean_or_extra_lean_	0	Ground beef or patty, cooked, NS as to percent lean (formerly NS as to regular, lean, or extra lean)	21500100.0
21501000	Ground_beef_less_than_80_lean_cooked_formerly_regular_	0	Ground beef, less than 80% lean, cooked (formerly regular)	21501000.0
21501200	Ground_beef_80_84_lean_cooked_formerly_lean_	0	Ground beef, 80% - 84% lean, cooked (formerly lean)	21501200.0
21501300	Ground_beef_85_89_lean_cooked_formerly_extra_lean_	0	Ground beef, 85% - 89% lean, cooked (formerly extra lean)	21501300.0
21602100	Beef_jerky	0	Beef jerky	21602100.0
21603000	Beef_pastrami_beef_smoked_spiced_	0	Beef, pastrami (beef, smoked, spiced)	21603000.0
22000100	Pork_NS_as_to_cut_cooked_NS_as_to_fat_eaten	0	Pork, NS as to cut, cooked, NS as to fat eaten	22000100.0
22000110	Pork_NS_as_to_cut_cooked_lean_and_fat_eaten	0	Pork, NS as to cut, cooked, lean and fat eaten	22000110.0
22000120	Pork_NS_as_to_cut_cooked_lean_only_eaten	0	Pork, NS as to cut, cooked, lean only eaten	22000120.0
22000210	Pork_NS_as_to_cut_fried_lean_and_fat_eaten	0	Pork, NS as to cut, fried, lean and fat eaten	22000210.0
22000220	Pork_NS_as_to_cut_fried_lean_only_eaten	0	Pork, NS as to cut, fried, lean only eaten	22000220.0
22002000	Pork_ground_or_patty_cooked	0	Pork, ground or patty, cooked	22002000.0
22101110	Pork_chop_broiled_or_baked_lean_and_fat_eaten	0	Pork chop, broiled or baked, lean and fat eaten	22101110.0
22101120	Pork_chop_broiled_or_baked_lean_only_eaten	0	Pork chop, broiled or baked, lean only eaten	22101120.0
22101220	Pork_chop_fried_lean_only_eaten	0	Pork chop, fried, lean only eaten	22101220.0
22201220	Pork_steak_or_cutlet_fried_lean_only_eaten	0	Pork steak or cutlet, fried, lean only eaten	22201220.0
22201310	Pork_steak_or_cutlet_breaded_or_floured_broiled_or_baked_lean_and_fat_eaten	0	Pork steak or cutlet, breaded or floured, broiled or baked, lean and fat eaten	22201310.0
22210350	Pork_tenderloin_braised	0	Pork, tenderloin, braised	22210350.0
22210400	Pork_tenderloin_baked	0	Pork, tenderloin, baked	22210400.0
22300120	Ham_fried_NS_as_to_fat_eaten	0	Ham, fried, NS as to fat eaten	22300120.0
22311000	Ham_smoked_or_cured_cooked_NS_as_to_fat_eaten	0	Ham, smoked or cured, cooked, NS as to fat eaten	22311000.0
22311010	Ham_smoked_or_cured_cooked_lean_and_fat_eaten	0	Ham, smoked or cured, cooked, lean and fat eaten	22311010.0
22311450	Ham_prosciutto	0	Ham, prosciutto	22311450.0
22400120	Pork_roast_NS_as_to_cut_cooked_lean_only_eaten	0	Pork roast, NS as to cut, cooked, lean only eaten	22400120.0
22401010	Pork_roast_loin_cooked_lean_and_fat_eaten	0	Pork roast, loin, cooked, lean and fat eaten	22401010.0
22401020	Pork_roast_loin_cooked_lean_only_eaten	0	Pork roast, loin, cooked, lean only eaten	22401020.0
22501010	Canadian_bacon_cooked	0	Canadian bacon, cooked	22501010.0
22600200	Pork_bacon_NS_as_to_fresh_smoked_or_cured_cooked	0	Pork bacon, NS as to fresh, smoked or cured, cooked	22600200.0
22601000	Pork_bacon_smoked_or_cured_cooked	0	Pork bacon, smoked or cured, cooked	22601000.0
22701000	Pork_spareribs_cooked_NS_as_to_fat_eaten	0	Pork, spareribs, cooked, NS as to fat eaten	22701000.0
22701020	Pork_spareribs_cooked_lean_only_eaten	0	Pork, spareribs, cooked, lean only eaten	22701020.0
22701040	Pork_spareribs_barbecued_with_sauce_lean_and_fat_eaten	0	Pork, spareribs, barbecued, with sauce, lean and fat eaten	22701040.0
22709010	Pork_skin_rinds_deep_fried	0	Pork skin, rinds, deep-fried	22709010.0
23000100	Lamb_NS_as_to_cut_cooked	0	Lamb, NS as to cut, cooked	23000100.0
23101020	Lamb_chop_NS_as_to_cut_cooked_lean_only_eaten	0	Lamb chop, NS as to cut, cooked, lean only eaten	23101020.0
23110000	Lamb_ribs_cooked_lean_only_eaten	0	Lamb, ribs, cooked, lean only eaten	23110000.0
23120120	Lamb_roast_cooked_lean_only_eaten	0	Lamb, roast, cooked, lean only eaten	23120120.0
23322100	Deer_bologna	0	Deer bologna	23322100.0
24100000	Chicken_NS_as_to_part_and_cooking_method_NS_as_to_skin_eaten	0	Chicken, NS as to part and cooking method, NS as to skin eaten	24100000.0
24100020	Chicken_NS_as_to_part_and_cooking_method_skin_not_eaten	0	Chicken, NS as to part and cooking method, skin not eaten	24100020.0
24102000	Chicken_NS_as_to_part_roasted_broiled_or_baked_NS_as_to_skin_eaten	0	Chicken, NS as to part, roasted, broiled, or baked, NS as to skin eaten	24102000.0
24102010	Chicken_NS_as_to_part_roasted_broiled_or_baked_skin_eaten	0	Chicken, NS as to part, roasted, broiled, or baked, skin eaten	24102010.0
24102020	Chicken_NS_as_to_part_roasted_broiled_or_baked_skin_not_eaten	0	Chicken, NS as to part, roasted, broiled, or baked, skin not eaten	24102020.0
24103020	Chicken_NS_as_to_part_stewed_skin_not_eaten	0	Chicken, NS as to part, stewed, skin not eaten	24103020.0
24104000	Chicken_NS_as_to_part_fried_no_coating_NS_as_to_skin_eaten	0	Chicken, NS as to part, fried, no coating, NS as to skin eaten	24104000.0
24122100	Chicken_breast_roasted_broiled_or_baked_NS_as_to_skin_eaten	0	Chicken, breast, roasted, broiled, or baked, NS as to skin eaten	24122100.0
24122110	Chicken_breast_roasted_broiled_or_baked_skin_eaten	0	Chicken, breast, roasted, broiled, or baked, skin eaten	24122110.0
24122120	Chicken_breast_roasted_broiled_or_baked_skin_not_eaten	0	Chicken, breast, roasted, broiled, or baked, skin not eaten	24122120.0
24123120	Chicken_breast_stewed_skin_not_eaten	0	Chicken, breast, stewed, skin not eaten	24123120.0
24124120	Chicken_breast_fried_no_coating_skin_not_eaten	0	Chicken, breast, fried, no coating, skin not eaten	24124120.0
24127110	Chicken_breast_coated_baked_or_fried_prepared_with_skin_skincoating_eaten	0	Chicken, breast, coated, baked or fried, prepared with skin, skincoating eaten	24127110.0
24127135	Chicken_breast_from_fast_food_coated_baked_or_fried_prepared_with_skin_skincoating_not_eaten	0	Chicken, breast, from fast food, coated, baked or fried, prepared with skin, skincoating not eaten	24127135.0
24127150	Chicken_breast_coated_baked_or_fried_prepared_skinless_coating_eaten	0	Chicken, breast, coated, baked or fried, prepared skinless, coating eaten	24127150.0
24132210	Chicken_leg_drumstick_and_thigh_roasted_broiled_or_baked_skin_eaten	0	Chicken, leg (drumstick and thigh), roasted, broiled, or baked, skin eaten	24132210.0
24152210	Chicken_thigh_roasted_broiled_or_baked_skin_eaten	0	Chicken, thigh, roasted, broiled, or baked, skin eaten	24152210.0
24152220	Chicken_thigh_roasted_broiled_or_baked_skin_not_eaten	0	Chicken, thigh, roasted, broiled, or baked, skin not eaten	24152220.0
24153220	Chicken_thigh_stewed_skin_not_eaten	0	Chicken, thigh, stewed, skin not eaten	24153220.0
24157230	Chicken_thigh_from_fast_food_coated_baked_or_fried_prepared_with_skin_skincoating_eaten	0	Chicken, thigh, from fast food, coated, baked or fried, prepared with skin, skincoating eaten	24157230.0
24162110	Chicken_wing_roasted_broiled_or_baked_skin_eaten	0	Chicken, wing, roasted, broiled, or baked, skin eaten	24162110.0
24162120	Chicken_wing_roasted_broiled_or_baked_skin_not_eaten	0	Chicken, wing, roasted, broiled, or baked, skin not eaten	24162120.0
24163110	Chicken_wing_stewed_skin_eaten	0	Chicken, wing, stewed, skin eaten	24163110.0
24164110	Chicken_wing_fried_no_coating_skin_eaten	0	Chicken, wing, fried, no coating, skin eaten	24164110.0
24167110	Chicken_wing_coated_baked_or_fried_prepared_with_skin_skincoating_eaten	0	Chicken, wing, coated, baked or fried, prepared with skin, skincoating eaten	24167110.0
24167130	Chicken_wing_from_fast_food_coated_baked_or_fried_prepared_with_skin_skincoating_eaten	0	Chicken, wing, from fast food, coated, baked or fried, prepared with skin, skincoating eaten	24167130.0
24198570	Chicken_canned_meat_only	0	Chicken, canned, meat only	24198570.0
24198690	Chicken_patty_fillet_or_tenders_breaded_cooked_from_fast_food_restaurant	0	Chicken patty, fillet, or tenders, breaded, cooked, from fast food  restaurant	24198690.0
24198700	Chicken_patty_fillet_or_tenders_breaded_cooked	0	Chicken patty, fillet, or tenders, breaded, cooked	24198700.0
24198720	Chicken_ground	0	Chicken, ground	24198720.0
24198730	Chicken_nuggets_from_fast_food_restaurant	0	Chicken nuggets, from fast food  restaurant	24198730.0
24198740	Chicken_nuggets	0	Chicken nuggets	24198740.0
24201000	Turkey_NFS	0	Turkey, NFS	24201000.0
24207000	Turkey_ground	0	Turkey, ground	24207000.0
24208500	Turkey_bacon_cooked	0	Turkey bacon, cooked	24208500.0
24300110	Duck_cooked_skin_eaten	0	Duck, cooked, skin eaten	24300110.0
24301010	Duck_roasted_skin_eaten	0	Duck, roasted, skin eaten	24301010.0
24301020	Duck_roasted_skin_not_eaten	0	Duck, roasted, skin not eaten	24301020.0
25112200	Liver_paste_or_pate_chicken	0	Liver paste or pate, chicken	25112200.0
25210210	Frankfurter_or_hot_dog_beef	0	Frankfurter or hot dog, beef	25210210.0
25220350	Bratwurst	0	Bratwurst	25220350.0
25220440	Bologna_turkey	0	Bologna, turkey	25220440.0
25221250	Pepperoni	0	Pepperoni	25221250.0
25221310	Polish_sausage	0	Polish sausage	25221310.0
25221350	Italian_sausage	0	Italian sausage	25221350.0
25221400	Sausage_not_cold_cut_NFS	0	Sausage (not cold cut), NFS	25221400.0
25221405	Pork_sausage	0	Pork sausage	25221405.0
25221406	Pork_sausage_reduced_fat	0	Pork sausage, reduced fat	25221406.0
25221460	Pork_and_beef_sausage	0	Pork and beef sausage	25221460.0
25221500	Salami_NFS	0	Salami, NFS	25221500.0
25221810	Thuringer	0	Thuringer	25221810.0
25221830	Turkey_or_chicken_sausage	0	Turkey or chicken sausage	25221830.0
25221860	Turkey_or_chicken_sausage_reduced_fat	0	Turkey or chicken sausage, reduced fat	25221860.0
25230210	Ham_sliced_prepackaged_or_deli_luncheon_meat	0	Ham, sliced, prepackaged or deli, luncheon meat	25230210.0
25230220	Ham_sliced_low_salt_prepackaged_or_deli_luncheon_meat	0	Ham, sliced, low salt, prepackaged or deli, luncheon meat	25230220.0
25230230	Ham_sliced_extra_lean_prepackaged_or_deli_luncheon_meat	0	Ham, sliced, extra lean, prepackaged or deli, luncheon meat	25230230.0
25230235	Ham_sliced_extra_lean_lower_sodium_prepackaged_or_deli_luncheon_meat	0	Ham, sliced, extra lean, lower sodium, prepackaged or deli, luncheon meat	25230235.0
25230310	Chicken_or_turkey_loaf_prepackaged_or_deli_luncheon_meat	0	Chicken or turkey loaf, prepackaged or deli, luncheon meat	25230310.0
25230840	Turkey_salami	0	Turkey salami	25230840.0
25230900	Turkey_or_chicken_breast_prepackaged_or_deli_luncheon_meat	0	Turkey or chicken breast, prepackaged or deli, luncheon meat	25230900.0
25230905	Turkey_or_chicken_breast_low_salt_prepackaged_or_deli_luncheon_meat	0	Turkey or chicken breast, low salt, prepackaged or deli, luncheon meat	25230905.0
25231110	Beef_sliced_prepackaged_or_deli_luncheon_meat	0	Beef, sliced, prepackaged or deli, luncheon meat	25231110.0
26100110	Fish_NS_as_to_type_cooked_NS_as_to_cooking_method	0	Fish, NS as to type, cooked, NS as to cooking method	26100110.0
26100120	Fish_NS_as_to_type_baked_or_broiled_made_with_oil	0	Fish, NS as to type, baked or broiled, made with oil	26100120.0
26100160	Fish_NS_as_to_type_steamed	0	Fish, NS as to type, steamed	26100160.0
26107122	Catfish_baked_or_broiled_made_with_margarine	0	Catfish, baked or broiled, made with margarine	26107122.0
26107140	Catfish_coated_fried_made_with_oil	0	Catfish, coated, fried, made with oil	26107140.0
26109130	Cod_coated_baked_or_broiled_made_with_oil	0	Cod, coated, baked or broiled, made with oil	26109130.0
26137110	Salmon_cooked_NS_as_to_cooking_method	0	Salmon, cooked, NS as to cooking method	26137110.0
26137120	Salmon_baked_or_broiled_made_with_oil	0	Salmon, baked or broiled, made with oil	26137120.0
26137121	Salmon_baked_or_broiled_made_with_butter	0	Salmon, baked or broiled, made with butter	26137121.0
26137123	Salmon_baked_or_broiled_made_without_fat	0	Salmon, baked or broiled, made without fat	26137123.0
26137160	Salmon_steamed_or_poached	0	Salmon, steamed or poached	26137160.0
26137190	Salmon_smoked	0	Salmon, smoked	26137190.0
26139180	Sardines_canned_in_oil	0	Sardines, canned in oil	26139180.0
26141120	Sea_bass_baked_or_broiled_fat_added_in_cooking	0	Sea bass, baked or broiled, fat added in cooking	26141120.0
26155190	Tuna_canned_water_pack	0	Tuna, canned, water pack	26155190.0
26158010	Tilapia_baked_or_broiled_made_with_oil	0	Tilapia, baked or broiled, made with oil	26158010.0
26158011	Tilapia_baked_or_broiled_made_with_butter	0	Tilapia, baked or broiled, made with butter	26158011.0
26158013	Tilapia_baked_or_broiled_made_without_fat	0	Tilapia, baked or broiled, made without fat	26158013.0
26158023	Tilapia_coated_baked_or_broiled_made_without_fat	0	Tilapia, coated, baked or broiled, made without fat	26158023.0
26158031	Tilapia_coated_fried_made_with_butter	0	Tilapia, coated, fried, made with butter	26158031.0
26213120	Squid_baked_or_broiled_fat_added_in_cooking	0	Squid, baked or broiled, fat added in cooking	26213120.0
26213140	Squid_coated_fried	0	Squid, coated, fried	26213140.0
26315180	Oysters_canned	0	Oysters, canned	26315180.0
26317120	Scallops_baked_or_broiled_fat_added_in_cooking	0	Scallops, baked or broiled, fat added in cooking	26317120.0
26317130	Scallops_steamed_or_boiled	0	Scallops, steamed or boiled	26317130.0
26319110	Shrimp_cooked_NS_as_to_cooking_method	0	Shrimp, cooked, NS as to cooking method	26319110.0
26319120	Shrimp_baked_or_broiled_made_with_oil	0	Shrimp, baked or broiled, made with oil	26319120.0
26319130	Shrimp_steamed_or_boiled	0	Shrimp, steamed or boiled	26319130.0
26319140	Shrimp_coated_fried_made_with_oil	0	Shrimp, coated, fried, made with oil	26319140.0
27111050	Spaghetti_sauce_with_beef_or_meat_other_than_lamb_or_mutton_homemade_style	0	Spaghetti sauce with beef or meat other than lamb or mutton, homemade-style	27111050.0
27111410	Chili_con_carne_with_beans	0	Chili con carne with beans	27111410.0
27111420	Chili_con_carne_without_beans	0	Chili con carne without beans	27111420.0
27111440	Chili_con_carne_with_beans_and_cheese	0	Chili con carne with beans and cheese	27111440.0
27113100	Beef_stroganoff	0	Beef stroganoff	27113100.0
27116100	Beef_curry	0	Beef curry	27116100.0
27120030	Ham_or_pork_with_barbecue_sauce_mixture_	0	Ham or pork with barbecue sauce (mixture)	27120030.0
27121410	Chili_con_carne_with_beans_made_with_pork	0	Chili con carne with beans, made with pork	27121410.0
27130100	Lamb_or_mutton_curry	0	Lamb or mutton curry	27130100.0
27141500	Chili_con_carne_with_chicken_or_turkey_and_beans	0	Chili con carne with chicken or turkey and beans	27141500.0
